date,location,location_name,value
2020-04-02,37,North Carolina,21.0
2020-04-02,38,North Dakota,3.0
2020-04-02,39,Ohio,81.0
2020-04-02,40,Oklahoma,34.0
2020-04-02,41,Oregon,21.0
2020-04-02,42,Pennsylvania,90.0
2020-04-02,44,Rhode Island,12.0
2020-04-02,45,South Carolina,31.0
2020-04-02,46,South Dakota,2.0
2020-04-02,47,Tennessee,36.0
2020-04-02,48,Texas,100.0
2020-04-02,49,Utah,7.0
2020-04-02,50,Vermont,17.0
2020-04-02,51,Virginia,41.0
2020-04-02,53,Washington,271.0
2020-04-02,54,West Virginia,2.0
2020-04-02,55,Wisconsin,38.0
2020-04-02,56,Wyoming,0.0
2020-04-02,60,American Samoa,0.0
2020-04-02,66,Guam,3.0
2020-04-02,69,Northern Mariana Islands,1.0
2020-04-02,72,Puerto Rico,12.0
2020-04-02,78,Virgin Islands,0.0
2020-04-02,,Diamond Princess,0.0
2020-04-02,,Grand Princess,3.0
2020-04-03,01,Alabama,38.0
2020-04-03,02,Alaska,3.0
2020-04-03,04,Arizona,44.0
2020-04-03,05,Arkansas,12.0
2020-04-03,06,California,265.0
2020-04-03,08,Colorado,111.0
2020-04-03,09,Connecticut,131.0
2020-04-03,10,Delaware,14.0
2020-04-03,11,District of Columbia,15.0
2020-04-03,12,Florida,170.0
2020-04-03,13,Georgia,184.0
2020-04-03,15,Hawaii,3.0
2020-04-03,16,Idaho,9.0
2020-04-03,17,Illinois,210.0
2020-04-03,18,Indiana,102.0
2020-04-03,19,Iowa,11.0
2020-04-03,20,Kansas,18.0
2020-04-03,21,Kentucky,34.0
2020-04-03,22,Louisiana,370.0
2020-04-03,23,Maine,9.0
2020-04-03,24,Maryland,43.0
2020-04-03,25,Massachusetts,192.0
2020-04-03,26,Michigan,518.0
2020-04-03,27,Minnesota,22.0
2020-04-03,28,Mississippi,29.0
2020-04-03,29,Missouri,45.0
2020-04-03,30,Montana,5.0
2020-04-03,31,Nebraska,6.0
2020-04-03,32,Nevada,43.0
2020-04-03,33,New Hampshire,5.0
2020-04-03,34,New Jersey,817.0
2020-04-03,35,New Mexico,10.0
2020-04-03,36,New York,4899.0
2020-04-03,37,North Carolina,27.0
2020-04-03,38,North Dakota,3.0
2020-04-03,39,Ohio,91.0
2020-04-03,40,Oklahoma,38.0
2020-04-03,41,Oregon,22.0
2020-04-03,42,Pennsylvania,102.0
2020-04-03,44,Rhode Island,11.0
2020-04-03,45,South Carolina,34.0
2020-04-03,46,South Dakota,2.0
2020-04-03,47,Tennessee,41.0
2020-04-03,48,Texas,118.0
2020-04-03,49,Utah,7.0
2020-04-03,50,Vermont,17.0
2020-04-03,51,Virginia,46.0
2020-04-03,53,Washington,291.0
2020-04-03,54,West Virginia,2.0
2020-04-03,55,Wisconsin,51.0
2020-04-03,56,Wyoming,0.0
2020-04-03,60,American Samoa,0.0
2020-04-03,66,Guam,4.0
2020-04-03,69,Northern Mariana Islands,1.0
2020-04-03,72,Puerto Rico,15.0
2020-04-03,78,Virgin Islands,0.0
2020-04-03,,Diamond Princess,0.0
2020-04-03,,Grand Princess,3.0
2020-04-04,01,Alabama,44.0
2020-04-04,02,Alaska,5.0
2020-04-04,04,Arizona,52.0
2020-04-04,05,Arkansas,14.0
2020-04-04,06,California,289.0
2020-04-04,08,Colorado,126.0
2020-04-04,09,Connecticut,165.0
2020-04-04,10,Delaware,14.0
2020-04-04,11,District of Columbia,21.0
2020-04-04,12,Florida,195.0
2020-04-04,13,Georgia,201.0
2020-04-04,15,Hawaii,3.0
2020-04-04,16,Idaho,10.0
2020-04-04,17,Illinois,244.0
2020-04-04,18,Indiana,116.0
2020-04-04,19,Iowa,14.0
2020-04-04,20,Kansas,21.0
2020-04-04,21,Kentucky,40.0
2020-04-04,22,Louisiana,409.0
2020-04-04,23,Maine,10.0
2020-04-04,24,Maryland,54.0
2020-04-04,25,Massachusetts,216.0
2020-04-04,26,Michigan,585.0
2020-04-04,27,Minnesota,24.0
2020-04-04,28,Mississippi,35.0
2020-04-04,29,Missouri,51.0
2020-04-04,30,Montana,6.0
2020-04-04,31,Nebraska,6.0
2020-04-04,32,Nevada,46.0
2020-04-04,33,New Hampshire,7.0
2020-04-04,34,New Jersey,1059.0
2020-04-04,35,New Mexico,11.0
2020-04-04,36,New York,5686.0
2020-04-04,37,North Carolina,34.0
2020-04-04,38,North Dakota,3.0
2020-04-04,39,Ohio,102.0
2020-04-04,40,Oklahoma,42.0
2020-04-04,41,Oregon,22.0
2020-04-04,42,Pennsylvania,136.0
2020-04-04,44,Rhode Island,21.0
2020-04-04,45,South Carolina,40.0
2020-04-04,46,South Dakota,2.0
2020-04-04,47,Tennessee,50.0
2020-04-04,48,Texas,135.0
2020-04-04,49,Utah,8.0
2020-04-04,50,Vermont,20.0
2020-04-04,51,Virginia,52.0
2020-04-04,53,Washington,315.0
2020-04-04,54,West Virginia,2.0
2020-04-04,55,Wisconsin,54.0
2020-04-04,56,Wyoming,0.0
2020-04-04,60,American Samoa,0.0
2020-04-04,66,Guam,4.0
2020-04-04,69,Northern Mariana Islands,1.0
2020-04-04,72,Puerto Rico,18.0
2020-04-04,78,Virgin Islands,0.0
2020-04-04,,Diamond Princess,0.0
2020-04-04,,Grand Princess,3.0
2020-04-05,01,Alabama,45.0
2020-04-05,02,Alaska,6.0
2020-04-05,04,Arizona,64.0
2020-04-05,05,Arkansas,16.0
2020-04-05,06,California,348.0
2020-04-05,08,Colorado,140.0
2020-04-05,09,Connecticut,189.0
2020-04-05,10,Delaware,14.0
2020-04-05,11,District of Columbia,22.0
2020-04-05,12,Florida,221.0
2020-04-05,13,Georgia,211.0
2020-04-05,15,Hawaii,4.0
2020-04-05,16,Idaho,10.0
2020-04-05,17,Illinois,274.0
2020-04-05,18,Indiana,127.0
2020-04-05,19,Iowa,18.0
2020-04-05,20,Kansas,22.0
2020-04-05,21,Kentucky,45.0
2020-04-05,22,Louisiana,477.0
2020-04-05,23,Maine,10.0
2020-04-05,24,Maryland,67.0
2020-04-05,25,Massachusetts,231.0
2020-04-05,26,Michigan,675.0
2020-04-05,27,Minnesota,29.0
2020-04-05,28,Mississippi,43.0
2020-04-05,29,Missouri,64.0
2020-04-05,30,Montana,6.0
2020-04-05,31,Nebraska,8.0
2020-04-05,32,Nevada,46.0
2020-04-05,33,New Hampshire,9.0
2020-04-05,34,New Jersey,1185.0
2020-04-05,35,New Mexico,12.0
2020-04-05,36,New York,6596.0
2020-04-05,37,North Carolina,38.0
2020-04-05,38,North Dakota,3.0
2020-04-05,39,Ohio,119.0
2020-04-05,40,Oklahoma,46.0
2020-04-05,41,Oregon,27.0
2020-04-05,42,Pennsylvania,151.0
2020-04-05,44,Rhode Island,22.0
2020-04-05,45,South Carolina,44.0
2020-04-05,46,South Dakota,2.0
2020-04-05,47,Tennessee,53.0
2020-04-05,48,Texas,163.0
2020-04-05,49,Utah,8.0
2020-04-05,50,Vermont,22.0
2020-04-05,51,Virginia,52.0
2020-04-05,53,Washington,336.0
2020-04-05,54,West Virginia,3.0
2020-04-05,55,Wisconsin,74.0
2020-04-05,56,Wyoming,0.0
2020-04-05,60,American Samoa,0.0
2020-04-05,66,Guam,4.0
2020-04-05,69,Northern Mariana Islands,1.0
2020-04-05,72,Puerto Rico,20.0
2020-04-05,78,Virgin Islands,1.0
2020-04-05,,Diamond Princess,0.0
2020-04-05,,Grand Princess,3.0
2020-04-06,01,Alabama,49.0
2020-04-06,02,Alaska,6.0
2020-04-06,04,Arizona,65.0
2020-04-06,05,Arkansas,16.0
2020-04-06,06,California,380.0
2020-04-06,08,Colorado,150.0
2020-04-06,09,Connecticut,206.0
2020-04-06,10,Delaware,15.0
2020-04-06,11,District of Columbia,24.0
2020-04-06,12,Florida,236.0
2020-04-06,13,Georgia,229.0
2020-04-06,15,Hawaii,5.0
2020-04-06,16,Idaho,10.0
2020-04-06,17,Illinois,307.0
2020-04-06,18,Indiana,143.0
2020-04-06,19,Iowa,25.0
2020-04-06,20,Kansas,25.0
2020-04-06,21,Kentucky,45.0
2020-04-06,22,Louisiana,512.0
2020-04-06,23,Maine,10.0
2020-04-06,24,Maryland,91.0
2020-04-06,25,Massachusetts,260.0
2020-04-06,26,Michigan,793.0
2020-04-06,27,Minnesota,30.0
2020-04-06,28,Mississippi,51.0
2020-04-06,29,Missouri,72.0
2020-04-06,30,Montana,6.0
2020-04-06,31,Nebraska,9.0
2020-04-06,32,Nevada,46.0
2020-04-06,33,New Hampshire,9.0
2020-04-06,34,New Jersey,1337.0
2020-04-06,35,New Mexico,12.0
2020-04-06,36,New York,7657.0
2020-04-06,37,North Carolina,45.0
2020-04-06,38,North Dakota,3.0
2020-04-06,39,Ohio,142.0
2020-04-06,40,Oklahoma,51.0
2020-04-06,41,Oregon,27.0
2020-04-06,42,Pennsylvania,179.0
2020-04-06,44,Rhode Island,24.0
2020-04-06,45,South Carolina,48.0
2020-04-06,46,South Dakota,4.0
2020-04-06,47,Tennessee,65.0
2020-04-06,48,Texas,182.0
2020-04-06,49,Utah,13.0
2020-04-06,50,Vermont,23.0
2020-04-06,51,Virginia,66.0
2020-04-06,53,Washington,381.0
2020-04-06,54,West Virginia,4.0
2020-04-06,55,Wisconsin,78.0
2020-04-06,56,Wyoming,0.0
2020-04-06,60,American Samoa,0.0
2020-04-06,66,Guam,4.0
2020-04-06,69,Northern Mariana Islands,1.0
2020-04-06,72,Puerto Rico,21.0
2020-04-06,78,Virgin Islands,1.0
2020-04-06,,Diamond Princess,0.0
2020-04-06,,Grand Princess,3.0
2020-04-07,01,Alabama,64.0
2020-04-07,02,Alaska,6.0
2020-04-07,04,Arizona,73.0
2020-04-07,05,Arkansas,18.0
2020-04-07,06,California,432.0
2020-04-07,08,Colorado,179.0
2020-04-07,09,Connecticut,277.0
2020-04-07,10,Delaware,16.0
2020-04-07,11,District of Columbia,22.0
2020-04-07,12,Florida,283.0
2020-04-07,13,Georgia,329.0
2020-04-07,15,Hawaii,5.0
2020-04-07,16,Idaho,13.0
2020-04-07,17,Illinois,380.0
2020-04-07,18,Indiana,173.0
2020-04-07,19,Iowa,25.0
2020-04-07,20,Kansas,29.0
2020-04-07,21,Kentucky,65.0
2020-04-07,22,Louisiana,582.0
2020-04-07,23,Maine,12.0
2020-04-07,24,Maryland,103.0
2020-04-07,25,Massachusetts,356.0
2020-04-07,26,Michigan,917.0
2020-04-07,27,Minnesota,34.0
2020-04-07,28,Mississippi,60.0
2020-04-07,29,Missouri,92.0
2020-04-07,30,Montana,6.0
2020-04-07,31,Nebraska,10.0
2020-04-07,32,Nevada,72.0
2020-04-07,33,New Hampshire,9.0
2020-04-07,34,New Jersey,1633.0
2020-04-07,35,New Mexico,13.0
2020-04-07,36,New York,8930.0
2020-04-07,37,North Carolina,53.0
2020-04-07,38,North Dakota,4.0
2020-04-07,39,Ohio,167.0
2020-04-07,40,Oklahoma,67.0
2020-04-07,41,Oregon,29.0
2020-04-07,42,Pennsylvania,247.0
2020-04-07,44,Rhode Island,27.0
2020-04-07,45,South Carolina,51.0
2020-04-07,46,South Dakota,6.0
2020-04-07,47,Tennessee,72.0
2020-04-07,48,Texas,195.0
2020-04-07,49,Utah,13.0
2020-04-07,50,Vermont,23.0
2020-04-07,51,Virginia,66.0
2020-04-07,53,Washington,400.0
2020-04-07,54,West Virginia,4.0
2020-04-07,55,Wisconsin,92.0
2020-04-07,56,Wyoming,0.0
2020-04-07,60,American Samoa,0.0
2020-04-07,66,Guam,4.0
2020-04-07,69,Northern Mariana Islands,2.0
2020-04-07,72,Puerto Rico,23.0
2020-04-07,78,Virgin Islands,1.0
2020-04-07,,Diamond Princess,0.0
2020-04-07,,Grand Princess,3.0
2020-04-08,01,Alabama,66.0
2020-04-08,02,Alaska,7.0
2020-04-08,04,Arizona,89.0
2020-04-08,05,Arkansas,18.0
2020-04-08,06,California,495.0
2020-04-08,08,Colorado,193.0
2020-04-08,09,Connecticut,326.0
2020-04-08,10,Delaware,19.0
2020-04-08,11,District of Columbia,27.0
2020-04-08,12,Florida,309.0
2020-04-08,13,Georgia,362.0
2020-04-08,15,Hawaii,5.0
2020-04-08,16,Idaho,15.0
2020-04-08,17,Illinois,462.0
2020-04-08,18,Indiana,203.0
2020-04-08,19,Iowa,27.0
2020-04-08,20,Kansas,34.0
2020-04-08,21,Kentucky,65.0
2020-04-08,22,Louisiana,652.0
2020-04-08,23,Maine,14.0
2020-04-08,24,Maryland,124.0
2020-04-08,25,Massachusetts,433.0
2020-04-08,26,Michigan,1037.0
2020-04-08,27,Minnesota,39.0
2020-04-08,28,Mississippi,67.0
2020-04-08,29,Missouri,107.0
2020-04-08,30,Montana,6.0
2020-04-08,31,Nebraska,12.0
2020-04-08,32,Nevada,72.0
2020-04-08,33,New Hampshire,13.0
2020-04-08,34,New Jersey,1974.0
2020-04-08,35,New Mexico,13.0
2020-04-08,36,New York,9879.0
2020-04-08,37,North Carolina,66.0
2020-04-08,38,North Dakota,4.0
2020-04-08,39,Ohio,193.0
2020-04-08,40,Oklahoma,79.0
2020-04-08,41,Oregon,33.0
2020-04-08,42,Pennsylvania,318.0
2020-04-08,44,Rhode Island,32.0
2020-04-08,45,South Carolina,51.0
2020-04-08,46,South Dakota,6.0
2020-04-08,47,Tennessee,80.0
2020-04-08,48,Texas,221.0
2020-04-08,49,Utah,13.0
2020-04-08,50,Vermont,23.0
2020-04-08,51,Virginia,66.0
2020-04-08,53,Washington,426.0
2020-04-08,54,West Virginia,4.0
2020-04-08,55,Wisconsin,100.0
2020-04-08,56,Wyoming,0.0
2020-04-08,60,American Samoa,0.0
2020-04-08,66,Guam,4.0
2020-04-08,69,Northern Mariana Islands,2.0
2020-04-08,72,Puerto Rico,24.0
2020-04-08,78,Virgin Islands,1.0
2020-04-08,,Diamond Princess,0.0
2020-04-08,,Grand Princess,3.0
2020-04-09,01,Alabama,70.0
2020-04-09,02,Alaska,7.0
2020-04-09,04,Arizona,98.0
2020-04-09,05,Arkansas,21.0
2020-04-09,06,California,544.0
2020-04-09,08,Colorado,226.0
2020-04-09,09,Connecticut,380.0
2020-04-09,10,Delaware,23.0
2020-04-09,11,District of Columbia,32.0
2020-04-09,12,Florida,354.0
2020-04-09,13,Georgia,379.0
2020-04-09,15,Hawaii,6.0
2020-04-09,16,Idaho,18.0
2020-04-09,17,Illinois,528.0
2020-04-09,18,Indiana,245.0
2020-04-09,19,Iowa,29.0
2020-04-09,20,Kansas,42.0
2020-04-09,21,Kentucky,73.0
2020-04-09,22,Louisiana,702.0
2020-04-09,23,Maine,16.0
2020-04-09,24,Maryland,138.0
2020-04-09,25,Massachusetts,503.0
2020-04-09,26,Michigan,1164.0
2020-04-09,27,Minnesota,50.0
2020-04-09,28,Mississippi,76.0
2020-04-09,29,Missouri,123.0
2020-04-09,30,Montana,6.0
2020-04-09,31,Nebraska,14.0
2020-04-09,32,Nevada,81.0
2020-04-09,33,New Hampshire,21.0
2020-04-09,34,New Jersey,2250.0
2020-04-09,35,New Mexico,16.0
2020-04-09,36,New York,10929.0
2020-04-09,37,North Carolina,76.0
2020-04-09,38,North Dakota,5.0
2020-04-09,39,Ohio,213.0
2020-04-09,40,Oklahoma,80.0
2020-04-09,41,Oregon,44.0
2020-04-09,42,Pennsylvania,345.0
2020-04-09,44,Rhode Island,40.0
2020-04-09,45,South Carolina,67.0
2020-04-09,46,South Dakota,6.0
2020-04-09,47,Tennessee,94.0
2020-04-09,48,Texas,247.0
2020-04-09,49,Utah,13.0
2020-04-09,50,Vermont,23.0
2020-04-09,51,Virginia,109.0
2020-04-09,53,Washington,456.0
2020-04-09,54,West Virginia,5.0
2020-04-09,55,Wisconsin,111.0
2020-04-09,56,Wyoming,0.0
2020-04-09,60,American Samoa,0.0
2020-04-09,66,Guam,4.0
2020-04-09,69,Northern Mariana Islands,2.0
2020-04-09,72,Puerto Rico,33.0
2020-04-09,78,Virgin Islands,1.0
2020-04-09,,Diamond Princess,0.0
2020-04-09,,Grand Princess,3.0
2020-04-10,01,Alabama,80.0
2020-04-10,02,Alaska,7.0
2020-04-10,04,Arizona,106.0
2020-04-10,05,Arkansas,21.0
2020-04-10,06,California,583.0
2020-04-10,08,Colorado,250.0
2020-04-10,09,Connecticut,448.0
2020-04-10,10,Delaware,32.0
2020-04-10,11,District of Columbia,38.0
2020-04-10,12,Florida,390.0
2020-04-10,13,Georgia,416.0
2020-04-10,15,Hawaii,6.0
2020-04-10,16,Idaho,24.0
2020-04-10,17,Illinois,597.0
2020-04-10,18,Indiana,300.0
2020-04-10,19,Iowa,31.0
2020-04-10,20,Kansas,42.0
2020-04-10,21,Kentucky,90.0
2020-04-10,22,Louisiana,755.0
2020-04-10,23,Maine,17.0
2020-04-10,24,Maryland,171.0
2020-04-10,25,Massachusetts,599.0
2020-04-10,26,Michigan,1371.0
2020-04-10,27,Minnesota,57.0
2020-04-10,28,Mississippi,82.0
2020-04-10,29,Missouri,133.0
2020-04-10,30,Montana,6.0
2020-04-10,31,Nebraska,15.0
2020-04-10,32,Nevada,90.0
2020-04-10,33,New Hampshire,21.0
2020-04-10,34,New Jersey,2529.0
2020-04-10,35,New Mexico,17.0
2020-04-10,36,New York,11850.0
2020-04-10,37,North Carolina,83.0
2020-04-10,38,North Dakota,6.0
2020-04-10,39,Ohio,231.0
2020-04-10,40,Oklahoma,88.0
2020-04-10,41,Oregon,44.0
2020-04-10,42,Pennsylvania,418.0
2020-04-10,44,Rhode Island,40.0
2020-04-10,45,South Carolina,72.0
2020-04-10,46,South Dakota,6.0
2020-04-10,47,Tennessee,98.0
2020-04-10,48,Texas,272.0
2020-04-10,49,Utah,17.0
2020-04-10,50,Vermont,24.0
2020-04-10,51,Virginia,121.0
2020-04-10,53,Washington,483.0
2020-04-10,54,West Virginia,5.0
2020-04-10,55,Wisconsin,128.0
2020-04-10,56,Wyoming,0.0
2020-04-10,60,American Samoa,0.0
2020-04-10,66,Guam,4.0
2020-04-10,69,Northern Mariana Islands,2.0
2020-04-10,72,Puerto Rico,39.0
2020-04-10,78,Virgin Islands,1.0
2020-04-10,,Diamond Princess,0.0
2020-04-10,,Grand Princess,3.0
2020-04-11,01,Alabama,92.0
2020-04-11,02,Alaska,8.0
2020-04-11,04,Arizona,117.0
2020-04-11,05,Arkansas,25.0
2020-04-11,06,California,604.0
2020-04-11,08,Colorado,274.0
2020-04-11,09,Connecticut,494.0
2020-04-11,10,Delaware,33.0
2020-04-11,11,District of Columbia,47.0
2020-04-11,12,Florida,438.0
2020-04-11,13,Georgia,429.0
2020-04-11,15,Hawaii,8.0
2020-04-11,16,Idaho,25.0
2020-04-11,17,Illinois,677.0
2020-04-11,18,Indiana,330.0
2020-04-11,19,Iowa,34.0
2020-04-11,20,Kansas,55.0
2020-04-11,21,Kentucky,90.0
2020-04-11,22,Louisiana,806.0
2020-04-11,23,Maine,19.0
2020-04-11,24,Maryland,206.0
2020-04-11,25,Massachusetts,686.0
2020-04-11,26,Michigan,1487.0
2020-04-11,27,Minnesota,64.0
2020-04-11,28,Mississippi,93.0
2020-04-11,29,Missouri,145.0
2020-04-11,30,Montana,6.0
2020-04-11,31,Nebraska,17.0
2020-04-11,32,Nevada,102.0
2020-04-11,33,New Hampshire,22.0
2020-04-11,34,New Jersey,2854.0
2020-04-11,35,New Mexico,19.0
2020-04-11,36,New York,12772.0
2020-04-11,37,North Carolina,89.0
2020-04-11,38,North Dakota,7.0
2020-04-11,39,Ohio,247.0
2020-04-11,40,Oklahoma,94.0
2020-04-11,41,Oregon,48.0
2020-04-11,42,Pennsylvania,503.0
2020-04-11,44,Rhode Island,63.0
2020-04-11,45,South Carolina,80.0
2020-04-11,46,South Dakota,6.0
2020-04-11,47,Tennessee,106.0
2020-04-11,48,Texas,304.0
2020-04-11,49,Utah,18.0
2020-04-11,50,Vermont,25.0
2020-04-11,51,Virginia,130.0
2020-04-11,53,Washington,495.0
2020-04-11,54,West Virginia,5.0
2020-04-11,55,Wisconsin,137.0
2020-04-11,56,Wyoming,0.0
2020-04-11,60,American Samoa,0.0
2020-04-11,66,Guam,5.0
2020-04-11,69,Northern Mariana Islands,2.0
2020-04-11,72,Puerto Rico,42.0
2020-04-11,78,Virgin Islands,1.0
2020-04-11,,Diamond Princess,0.0
2020-04-11,,Grand Princess,3.0
2020-04-12,01,Alabama,93.0
2020-04-12,02,Alaska,8.0
2020-04-12,04,Arizona,125.0
2020-04-12,05,Arkansas,27.0
2020-04-12,06,California,640.0
2020-04-12,08,Colorado,289.0
2020-04-12,09,Connecticut,554.0
2020-04-12,10,Delaware,35.0
2020-04-12,11,District of Columbia,50.0
2020-04-12,12,Florida,461.0
2020-04-12,13,Georgia,433.0
2020-04-12,15,Hawaii,9.0
2020-04-12,16,Idaho,27.0
2020-04-12,17,Illinois,720.0
2020-04-12,18,Indiana,343.0
2020-04-12,19,Iowa,41.0
2020-04-12,20,Kansas,56.0
2020-04-12,21,Kentucky,97.0
2020-04-12,22,Louisiana,840.0
2020-04-12,23,Maine,19.0
2020-04-12,24,Maryland,236.0
2020-04-12,25,Massachusetts,756.0
2020-04-12,26,Michigan,1592.0
2020-04-12,27,Minnesota,70.0
2020-04-12,28,Mississippi,96.0
2020-04-12,29,Missouri,157.0
2020-04-12,30,Montana,6.0
2020-04-12,31,Nebraska,17.0
2020-04-12,32,Nevada,112.0
2020-04-12,33,New Hampshire,23.0
2020-04-12,34,New Jersey,3096.0
2020-04-12,35,New Mexico,26.0
2020-04-12,36,New York,13710.0
2020-04-12,37,North Carolina,89.0
2020-04-12,38,North Dakota,7.0
2020-04-12,39,Ohio,253.0
2020-04-12,40,Oklahoma,96.0
2020-04-12,41,Oregon,52.0
2020-04-12,42,Pennsylvania,557.0
2020-04-12,44,Rhode Island,63.0
2020-04-12,45,South Carolina,82.0
2020-04-12,46,South Dakota,6.0
2020-04-12,47,Tennessee,106.0
2020-04-12,48,Texas,325.0
2020-04-12,49,Utah,18.0
2020-04-12,50,Vermont,27.0
2020-04-12,51,Virginia,141.0
2020-04-12,53,Washington,506.0
2020-04-12,54,West Virginia,6.0
2020-04-12,55,Wisconsin,144.0
2020-04-12,56,Wyoming,0.0
2020-04-12,60,American Samoa,0.0
2020-04-12,66,Guam,5.0
2020-04-12,69,Northern Mariana Islands,2.0
2020-04-12,72,Puerto Rico,44.0
2020-04-12,78,Virgin Islands,1.0
2020-04-12,,Diamond Princess,0.0
2020-04-12,,Grand Princess,0.0
2020-04-13,01,Alabama,99.0
2020-04-13,02,Alaska,8.0
2020-04-13,04,Arizona,132.0
2020-04-13,05,Arkansas,29.0
2020-04-13,06,California,714.0
2020-04-13,08,Colorado,306.0
2020-04-13,09,Connecticut,602.0
2020-04-13,10,Delaware,41.0
2020-04-13,11,District of Columbia,52.0
2020-04-13,12,Florida,499.0
2020-04-13,13,Georgia,465.0
2020-04-13,15,Hawaii,9.0
2020-04-13,16,Idaho,27.0
2020-04-13,17,Illinois,798.0
2020-04-13,18,Indiana,350.0
2020-04-13,19,Iowa,41.0
2020-04-13,20,Kansas,62.0
2020-04-13,21,Kentucky,113.0
2020-04-13,22,Louisiana,884.0
2020-04-13,23,Maine,19.0
2020-04-13,24,Maryland,262.0
2020-04-13,25,Massachusetts,844.0
2020-04-13,26,Michigan,1724.0
2020-04-13,27,Minnesota,70.0
2020-04-13,28,Mississippi,98.0
2020-04-13,29,Missouri,167.0
2020-04-13,30,Montana,7.0
2020-04-13,31,Nebraska,17.0
2020-04-13,32,Nevada,114.0
2020-04-13,33,New Hampshire,23.0
2020-04-13,34,New Jersey,3263.0
2020-04-13,35,New Mexico,26.0
2020-04-13,36,New York,14728.0
2020-04-13,37,North Carolina,94.0
2020-04-13,38,North Dakota,8.0
2020-04-13,39,Ohio,274.0
2020-04-13,40,Oklahoma,99.0
2020-04-13,41,Oregon,53.0
2020-04-13,42,Pennsylvania,589.0
2020-04-13,44,Rhode Island,63.0
2020-04-13,45,South Carolina,82.0
2020-04-13,46,South Dakota,6.0
2020-04-13,47,Tennessee,109.0
2020-04-13,48,Texas,351.0
2020-04-13,49,Utah,13.0
2020-04-13,50,Vermont,28.0
2020-04-13,51,Virginia,149.0
2020-04-13,53,Washington,513.0
2020-04-13,54,West Virginia,8.0
2020-04-13,55,Wisconsin,154.0
2020-04-13,56,Wyoming,1.0
2020-04-13,60,American Samoa,0.0
2020-04-13,66,Guam,5.0
2020-04-13,69,Northern Mariana Islands,2.0
2020-04-13,72,Puerto Rico,45.0
2020-04-13,78,Virgin Islands,1.0
2020-04-13,,Diamond Princess,0.0
2020-04-13,,Grand Princess,0.0
2020-04-14,01,Alabama,114.0
2020-04-14,02,Alaska,9.0
2020-04-14,04,Arizona,143.0
2020-04-14,05,Arkansas,32.0
2020-04-14,06,California,767.0
2020-04-14,08,Colorado,327.0
2020-04-14,09,Connecticut,671.0
2020-04-14,10,Delaware,43.0
2020-04-14,11,District of Columbia,67.0
2020-04-14,12,Florida,571.0
2020-04-14,13,Georgia,525.0
2020-04-14,15,Hawaii,9.0
2020-04-14,16,Idaho,33.0
2020-04-14,17,Illinois,868.0
2020-04-14,18,Indiana,387.0
2020-04-14,19,Iowa,49.0
2020-04-14,20,Kansas,69.0
2020-04-14,21,Kentucky,106.0
2020-04-14,22,Louisiana,1013.0
2020-04-14,23,Maine,20.0
2020-04-14,24,Maryland,302.0
2020-04-14,25,Massachusetts,844.0
2020-04-14,26,Michigan,1899.0
2020-04-14,27,Minnesota,79.0
2020-04-14,28,Mississippi,111.0
2020-04-14,29,Missouri,185.0
2020-04-14,30,Montana,7.0
2020-04-14,31,Nebraska,20.0
2020-04-14,32,Nevada,126.0
2020-04-14,33,New Hampshire,25.0
2020-04-14,34,New Jersey,3678.0
2020-04-14,35,New Mexico,31.0
2020-04-14,36,New York,15608.0
2020-04-14,37,North Carolina,112.0
2020-04-14,38,North Dakota,8.0
2020-04-14,39,Ohio,324.0
2020-04-14,40,Oklahoma,108.0
2020-04-14,41,Oregon,55.0
2020-04-14,42,Pennsylvania,691.0
2020-04-14,44,Rhode Island,77.0
2020-04-14,45,South Carolina,97.0
2020-04-14,46,South Dakota,6.0
2020-04-14,47,Tennessee,124.0
2020-04-14,48,Texas,388.0
2020-04-14,49,Utah,18.0
2020-04-14,50,Vermont,29.0
2020-04-14,51,Virginia,154.0
2020-04-14,53,Washington,530.0
2020-04-14,54,West Virginia,9.0
2020-04-14,55,Wisconsin,170.0
2020-04-14,56,Wyoming,1.0
2020-04-14,60,American Samoa,0.0
2020-04-14,66,Guam,5.0
2020-04-14,69,Northern Mariana Islands,2.0
2020-04-14,72,Puerto Rico,45.0
2020-04-14,78,Virgin Islands,1.0
2020-04-14,,Diamond Princess,0.0
2020-04-14,,Grand Princess,0.0
2020-04-15,01,Alabama,118.0
2020-04-15,02,Alaska,9.0
2020-04-15,04,Arizona,155.0
2020-04-15,05,Arkansas,33.0
2020-04-15,06,California,860.0
2020-04-15,08,Colorado,354.0
2020-04-15,09,Connecticut,868.0
2020-04-15,10,Delaware,46.0
2020-04-15,11,District of Columbia,72.0
2020-04-15,12,Florida,596.0
2020-04-15,13,Georgia,552.0
2020-04-15,15,Hawaii,9.0
2020-04-15,16,Idaho,39.0
2020-04-15,17,Illinois,949.0
2020-04-15,18,Indiana,436.0
2020-04-15,19,Iowa,53.0
2020-04-15,20,Kansas,71.0
2020-04-15,21,Kentucky,115.0
2020-04-15,22,Louisiana,1103.0
2020-04-15,23,Maine,24.0
2020-04-15,24,Maryland,311.0
2020-04-15,25,Massachusetts,1108.0
2020-04-15,26,Michigan,2056.0
2020-04-15,27,Minnesota,87.0
2020-04-15,28,Mississippi,122.0
2020-04-15,29,Missouri,202.0
2020-04-15,30,Montana,7.0
2020-04-15,31,Nebraska,20.0
